0, 0
94, 0
95, 60.53
96, 60.58
97, 60.65
98, 60.67
99, 60.69
100, 60.69
101, 60.71
102, 60.72
103, 60.75
104, 60.77
105, 60.78
106, 60.79
107, 60.76
108, 60.74
109, 60.73
110, 60.7
111, 60.76
112, 60.79
113, 60.83
114, 60.85
115, 60.84
116, 60.83
117, 60.91
118, 60.91
119, 60.91
120, 60.9
121, 60.9
122, 60.9
123, 60.91
124, 60.94
125, 60.99
126, 61.05
127, 61.08
128, 61.15
129, 61.18
130, 61.22
131, 61.25
132, 61.29
133, 61.27
134, 61.29
135, 61.27
136, 61.22
137, 61.18
138, 61.2
139, 61.21
140, 61.17
141, 61.16
142, 61.14
143, 61.12
144, 61.12
145, 61.08
146, 61.06
147, 61.08
148, 61.13
149, 61.18
150, 61.22
151, 61.25
152, 61.25
153, 61.29
154, 61.31
155, 61.34
156, 61.38
157, 61.33
158, 61.33
159, 61.3
160, 61.24
161, 61.24
162, 61.28
163, 61.29
164, 61.3
165, 61.3
166, 61.29
167, 61.24
168, 61.23
169, 61.21
170, 61.25
171, 61.2
172, 61.11
173, 61.02
174, 60.92
175, 60.99
176, 60.99
177, 60.98
178, 61.02
179, 60.99
180, 60.97
181, 61.02
182, 61.05
183, 61.08
184, 61.09
185, 61.11
186, 61.15
187, 61.18
188, 61.19
189, 61.24
190, 61.27
191, 61.25
192, 61.24
193, 61.28
194, 61.3
195, 61.3
196, 61.25
197, 61.21
198, 61.21
199, 61.17
200, 61.16
201, 61.17
202, 61.2
203, 61.16
204, 61.11
205, 61.06
206, 60.9
207, 60.73
208, 60.56
209, 60.42
210, 60.48
211, 60.51
212, 60.47
213, 60.55
214, 60.55
215, 60.55
216, 60.57
217, 60.63
218, 60.62
219, 60.59
220, 60.54
221, 60.49
222, 60.46
223, 60.37
224, 60.35
225, 60.33
226, 60.33
227, 60.25
228, 60.26
229, 60.22
230, 60.22
231, 60.23
232, 60.27
233, 60.23
234, 60.19
235, 60.18
236, 60.2
237, 60.18
238, 60.17
239, 60.16
240, 60.17
241, 60.12
242, 60.08
243, 60.01
244, 59.96
245, 59.92
246, 59.9
247, 59.89
248, 59.87
249, 59.87
250, 59.86
251, 59.8
252, 59.85
253, 59.86
254, 59.89
255, 59.86
256, 59.83
257, 59.75
258, 59.75
259, 59.78
260, 59.79
261, 59.77
262, 59.8
263, 59.79
264, 59.79
265, 59.74
266, 59.8
267, 59.91
268, 60.03
269, 60.15
270, 60.06
271, 60.03
272, 59.99
273, 59.91
274, 59.92
275, 59.98
276, 59.92
277, 59.86
278, 59.78
279, 59.76
280, 59.74
281, 59.71
282, 59.72
283, 59.79
284, 59.73
285, 59.7
286, 59.71
287, 59.68
288, 59.64
289, 59.62
290, 59.64
291, 59.71
292, 59.75
293, 59.77
294, 59.83
295, 59.87
296, 59.86
297, 59.88
298, 59.96
299, 60.06
300, 60.16
301, 60.28
302, 60.4
303, 60.51
304, 60.6
305, 60.58
306, 60.61
307, 60.61
308, 60.57
309, 60.63
310, 60.67
311, 60.69
312, 60.56
313, 60.5
314, 60.44
315, 60.4
316, 60.5
317, 60.61
318, 60.69
319, 60.72
320, 60.8
321, 60.78
322, 60.83
323, 60.87
324, 60.94
325, 61.06
326, 61.16
327, 61.13
328, 61.08
329, 60.98
330, 60.86
331, 60.84
332, 60.87
333, 60.95
334, 60.99
335, 61.02
336, 61.14
337, 61.19
338, 61.22
339, 61.2
340, 61.21
341, 61.23
342, 61.23
343, 61.19
344, 61.15
345, 61.1
346, 61.07
347, 60.93
348, 60.81
349, 60.71
350, 60.65
351, 60.6
352, 60.54
353, 60.55
354, 60.52
355, 60.59
356, 60.67
357, 60.68
358, 60.67
359, 60.65
360, 60.6
361, 60.54
362, 60.49
363, 60.49
364, 60.51
365, 60.58
366, 60.59
367, 60.69
368, 60.8
369, 60.84
370, 60.85
371, 60.89
372, 60.92
373, 60.89
374, 60.81
375, 60.73
376, 60.65
377, 60.54
378, 60.4
379, 60.32
380, 60.41
381, 60.5
382, 60.53
383, 60.56
384, 60.57
385, 60.58
386, 60.61
387, 60.65
388, 60.65
389, 60.63
390, 60.63
391, 60.68
392, 60.79
393, 60.81
394, 60.81
395, 60.7
396, 60.74
397, 60.8
398, 60.87
399, 60.95
400, 60.98
401, 61.01
402, 61.08
403, 61.12
404, 61.08
405, 61.06
406, 61.08
407, 61.16
408, 61.23
409, 61.3
410, 61.26
411, 61.08
412, 61.02
413, 60.97
414, 60.97
415, 60.89
416, 60.89
417, 60.94
418, 60.99
419, 61.0
420, 60.95
421, 60.87
422, 60.86
423, 60.91
424, 61.04
425, 61.13
426, 61.12
427, 61.11
428, 61.03
429, 60.98
430, 60.91
431, 60.91
432, 60.89
433, 60.88
434, 60.9
435, 60.9
436, 60.91
437, 60.85
438, 60.76
439, 60.73
440, 60.65
441, 60.68
442, 60.79
443, 60.86
444, 60.94
445, 61.08
446, 61.19
447, 61.31
448, 61.31
449, 61.29
450, 61.25
451, 61.16
452, 61.25
453, 61.29
454, 61.33
455, 61.39
456, 61.41
457, 61.41
458, 61.41
459, 61.46
460, 61.41
461, 61.48
462, 61.41
463, 61.37
464, 61.37
465, 61.34
466, 61.3
467, 61.36
468, 61.5
469, 61.62
470, 61.69
471, 61.76
472, 61.87
473, 61.99
474, 62.12
475, 62.01
476, 61.91
477, 61.91
478, 61.92
479, 61.93
480, 61.9
481, 61.85
482, 61.83
483, 61.76
484, 61.7
485, 61.72
486, 61.68
487, 61.61
488, 61.66
489, 61.66
490, 61.74
491, 61.67
492, 61.61
493, 61.52
494, 61.43
495, 61.32
496, 61.27
497, 61.2
498, 61.15
499, 61.18
500, 61.17
501, 61.15
502, 61.13
503, 61.17
504, 61.19
505, 61.3
506, 61.43
507, 61.45
508, 61.53
509, 61.5
510, 61.49
511, 61.47
512, 61.42
513, 61.4
514, 61.37
515, 61.37
516, 61.35
517, 61.43
518, 61.49
519, 61.51
520, 61.55
521, 61.59
522, 61.62
523, 61.66
524, 61.65
525, 61.65
526, 61.55
527, 61.58
528, 61.6
529, 61.62
530, 61.63
531, 61.65
532, 61.65
533, 61.73
534, 61.79
535, 61.83
536, 61.8
537, 61.8
538, 61.79
539, 61.77
540, 61.75
541, 61.75
542, 61.71
543, 61.66
544, 61.64
545, 61.58
546, 61.56
547, 61.5
548, 61.5
549, 61.49
550, 61.47
551, 61.52
552, 61.48
553, 61.37
554, 61.23
555, 61.15
556, 61.05
557, 60.99
558, 60.88
559, 60.77
560, 60.73
561, 60.67
562, 60.52
563, 60.38
564, 60.3
565, 60.26
566, 60.21
567, 60.22
568, 60.18
569, 60.15
570, 60.19
571, 60.16
572, 60.13
573, 60.09
574, 60.01
575, 60.05
576, 60.09
577, 60.08
578, 60.15
579, 60.15
580, 60.08
581, 60.04
582, 59.9
583, 59.74
584, 59.72
585, 59.73
586, 59.71
587, 59.76
588, 59.71
589, 59.65
590, 59.71
591, 59.65
592, 59.6
593, 59.62
594, 59.6
595, 59.59
596, 59.58
597, 59.57
598, 59.55
599, 59.52
600, 59.46
601, 59.41
602, 59.35
603, 59.33
604, 59.36
605, 59.4
606, 59.46
607, 59.47
608, 59.44
609, 59.38
610, 59.32
611, 59.3
612, 59.22
613, 59.2
614, 59.13
615, 59.05
616, 58.98
617, 58.94
618, 58.94
619, 58.98
620, 59.05
621, 59.16
622, 59.17
623, 59.16
624, 59.17
625, 59.18
626, 59.19
627, 59.25
628, 59.29
629, 59.27
630, 59.32
631, 59.36
632, 59.36
633, 59.41
634, 59.39
635, 59.37
636, 59.35
637, 59.39
638, 59.41
639, 59.41
640, 59.42
641, 59.45
642, 59.43
643, 59.47
644, 59.52
645, 59.51
646, 59.47
647, 59.58
648, 59.69
649, 59.77
650, 59.81
651, 59.87
652, 59.98
653, 60.1
654, 60.14
655, 60.13
656, 60.17
657, 60.27
658, 60.33
659, 60.35
660, 60.42
661, 60.53
662, 60.53
663, 60.58
664, 60.61
665, 60.59
666, 60.6
667, 60.59
668, 60.61
669, 60.72
670, 60.67
671, 60.59
672, 60.53
673, 60.49
674, 60.52
675, 60.56
676, 60.57
677, 60.73
678, 60.88
679, 60.93
680, 61.01
681, 61.09
682, 61.07
683, 61.17
684, 61.28
685, 61.26
686, 61.27
687, 61.27
688, 61.19
689, 61.15
690, 61.12
691, 61.11
692, 61.18
693, 61.23
694, 61.28
695, 61.34
696, 61.37
697, 61.37
698, 61.25
699, 61.17
700, 61.19
701, 61.13
702, 61.06
703, 61.0
704, 60.99
705, 61.0
706, 60.99
707, 61.03
708, 61.0
709, 61.1
710, 61.21
711, 61.3
712, 61.34
713, 61.35
714, 61.32
715, 61.26
716, 61.29
717, 61.31
718, 61.32
719, 61.28
720, 61.21
721, 61.1
722, 61.03
723, 61.0
724, 60.97
725, 60.98
726, 61.03
727, 61.08
728, 61.13
729, 61.21
730, 61.25
731, 61.3
732, 61.3
733, 61.27
734, 61.27
735, 61.22
736, 61.16
737, 61.09
738, 60.97
739, 60.94
740, 60.91
