642, 60.85
643, 66.23
644, 66.23
645, 59.63
646, 59.38
647, 65.0
648, 64.27
649, 64.52
650, 57.92
651, 60.85
652, 63.54
653, 63.54
654, 55.96
655, 55.72
656, 59.38
657, 60.61
658, 57.67
659, 57.67
660, 61.83
661, 65.0
662, 65.0
663, 65.25
664, 64.27
665, 59.87
666, 59.14
667, 59.87
668, 63.29
669, 66.23
670, 58.9
671, 55.23
672, 57.18
673, 57.43
674, 58.9
675, 59.87
676, 59.87
677, 65.98
678, 65.0
679, 64.76
680, 66.96
681, 63.78
682, 61.58
683, 61.58
684, 61.09
685, 58.41
686, 58.9
687, 56.7
688, 58.41
689, 58.9
690, 58.9
691, 61.58
692, 65.49
693, 65.49
694, 65.25
695, 62.81
696, 63.29
697, 60.85
698, 55.47
699, 56.45
700, 65.49
701, 59.38
702, 56.21
703, 56.21
704, 57.43
705, 59.14
706, 58.65
707, 61.58
708, 60.12
709, 64.52
710, 64.52
711, 63.29
712, 62.32
713, 62.56
714, 58.9
715, 58.65
716, 67.45
717, 66.96
718, 64.03
719, 61.34
720, 57.67
721, 55.72
722, 57.43
723, 57.67
724, 57.67
725, 62.56
726, 64.27
727, 64.27
728, 65.49
729, 62.32
730, 65.74
731, 65.49
732, 64.52
733, 58.41
734, 58.65
735, 54.74
736, 54.74
737, 54.5
738, 55.23
739, 62.81
740, 57.18
741, 57.18
742, 65.49
743, 62.56
744, 62.32
745, 63.54
746, 58.41
747, 58.41
748, 63.05
749, 60.85
750, 62.56
751, 62.32
752, 59.87
753, 62.32
754, 62.56
755, 62.07
756, 53.76
757, 66.23
758, 63.78
759, 62.56
760, 57.92
761, 57.43
762, 52.54
763, 57.67
764, 54.99
765, 65.74
766, 65.49
767, 66.96
768, 66.23
769, 62.32
770, 64.76
771, 64.52
772, 63.29
773, 57.67
774, 57.18
775, 52.3
776, 61.34
777, 63.78
778, 63.78
779, 59.87
780, 64.52
781, 64.27
782, 60.85
783, 59.63
784, 60.12
785, 52.54
786, 55.72
787, 57.92
788, 58.16
789, 59.38
790, 57.18
791, 56.94
792, 58.65
793, 66.47
794, 59.38
795, 59.38
796, 61.58
797, 64.03
798, 63.54
799, 61.34
800, 58.16
801, 59.63
802, 54.5
803, 51.32
804, 54.99
805, 55.23
806, 58.9
807, 64.03
808, 63.54
809, 64.76
810, 60.61
811, 60.61
812, 61.83
813, 62.07
814, 63.54
815, 63.78
816, 65.0
817, 65.49
818, 63.78
819, 60.36
820, 58.41
821, 53.76
822, 58.65
823, 70.14
824, 66.47
825, 66.23
826, 59.63
827, 59.14
828, 65.49
829, 65.98
830, 64.76
831, 65.0
832, 64.76
833, 58.9
834, 59.14
835, 54.74
836, 63.29
837, 63.29
838, 64.27
839, 65.0
840, 63.29
841, 63.29
842, 61.09
843, 57.67
844, 57.67
845, 56.45
846, 54.5
847, 54.25
848, 62.56
849, 61.34
850, 61.58
851, 61.58
852, 63.78
853, 63.54
854, 63.54
855, 58.9
856, 62.32
857, 57.18
858, 56.45
859, 63.29
860, 61.83
861, 61.83
862, 63.54
863, 62.07
864, 62.07
865, 57.18
866, 56.94
867, 65.0
868, 65.25
869, 65.25
870, 63.78
871, 54.99
872, 54.74
873, 67.69
874, 63.54
875, 63.54
876, 63.29
877, 63.54
878, 63.54
879, 66.47
880, 65.98
881, 67.2
882, 67.2
883, 63.29
884, 64.27
885, 65.49
886, 65.0
887, 67.2
888, 66.72
889, 67.45
890, 63.29
891, 63.78
892, 62.56
893, 63.78
894, 64.27
895, 55.96
896, 59.87
897, 65.98
898, 64.27
899, 64.76
900, 65.49
901, 65.49
902, 65.0
903, 67.94
904, 65.0
905, 68.18
906, 59.38
907, 58.16
908, 56.45
909, 63.78
910, 52.05
911, 49.61
912, 54.25
913, 61.34
914, 62.07
915, 63.05
916, 60.12
917, 59.87
918, 64.03
919, 64.27
920, 60.61
921, 61.58
922, 63.54
923, 63.05
924, 63.05
925, 54.5
926, 63.54
927, 63.05
928, 61.58
929, 61.83
930, 60.61
931, 57.67
932, 56.21
933, 55.72
934, 55.72
935, 59.38
936, 61.83
937, 62.32
938, 61.83
939, 59.63
940, 55.47
941, 52.3
942, 51.56
943, 51.81
944, 51.56
945, 52.79
946, 65.98
947, 63.78
948, 64.27
949, 66.96
950, 61.83
951, 61.58
952, 55.96
953, 57.18
954, 57.18
955, 65.98
956, 63.78
957, 64.27
958, 64.27
959, 63.78
960, 57.18
961, 57.43
962, 66.47
963, 60.12
964, 59.63
965, 62.32
966, 63.54
967, 62.81
968, 61.83
969, 60.61
970, 62.56
971, 62.07
972, 57.92
973, 56.45
974, 59.87
975, 59.87
976, 62.32
977, 60.36
978, 60.85
979, 64.27
980, 60.12
981, 60.12
982, 64.27
983, 61.34
984, 62.81
985, 62.81
986, 62.56
987, 54.99
988, 54.99
989, 54.74
990, 59.87
991, 56.7
992, 59.87
993, 59.87
994, 63.29
995, 63.05
996, 62.32
997, 61.34
998, 62.07
999, 62.07
1000, 62.07
1001, 60.85
1002, 64.76
1003, 63.54
1004, 63.54
1005, 63.78
1006, 59.38
1007, 63.05
1008, 62.81
1009, 60.36
1010, 59.14
1011, 54.74
1012, 54.99
1013, 52.3
1014, 56.45
1015, 57.18
1016, 55.23
1017, 60.61
1018, 60.61
1019, 66.23
1020, 64.27
1021, 59.87
1022, 60.12
1023, 62.07
1024, 67.2
1025, 66.72
1026, 58.41
1027, 63.05
1028, 63.54
1029, 62.07
1030, 61.58
1031, 60.36
1032, 60.36
1033, 59.38
1034, 56.45
1035, 56.45
1036, 57.67
1037, 65.49
1038, 64.27
1039, 63.05
1040, 53.27
1041, 56.45
1042, 56.45
1043, 68.43
1044, 60.36
1045, 60.36
1046, 69.16
1047, 68.91
1048, 62.56
1049, 62.56
1050, 58.16
1051, 59.63
1052, 59.38
1053, 62.07
1054, 61.58
1055, 58.9
1056, 65.98
1057, 65.0
1058, 64.27
1059, 63.29
1060, 66.72
1061, 62.07
1062, 62.81
1063, 60.85
1064, 62.32
1065, 62.32
1066, 60.12
1067, 61.83
1068, 64.03
1069, 63.29
1070, 61.58
1071, 62.32
1072, 62.32
1073, 60.85
1074, 62.56
1075, 64.27
1076, 60.85
1077, 59.87
1078, 58.65
1079, 61.83
1080, 57.18
1081, 59.87
1082, 60.12
1083, 62.32
1084, 63.29
1085, 58.9
1086, 59.14
1087, 64.03
1088, 66.23
1089, 62.81
1090, 62.32
1091, 63.05
1092, 63.05
1093, 63.05
1094, 60.85
1095, 59.63
1096, 59.63
1097, 60.61
1098, 62.56
1099, 63.05
1100, 59.38
1101, 59.14
1102, 59.87
1103, 61.09
1104, 62.56
1105, 63.05
1106, 62.56
1107, 65.0
1108, 62.81
1109, 62.81
1110, 61.09
1111, 62.56
1112, 62.32
1113, 62.56
1114, 63.78
1115, 50.1
1116, 50.1
1117, 62.32
1118, 65.0
1119, 65.49
1120, 61.83
1121, 59.87
1122, 64.27
1123, 64.76
1124, 68.91
1125, 62.56
1126, 62.56
1127, 58.65
1128, 63.29
1129, 59.87
1130, 60.85
1131, 63.05
1132, 54.99
1133, 54.99
1134, 61.83
1135, 57.92
1136, 57.67
1137, 56.7
1138, 67.2
1139, 58.9
1140, 58.9
1141, 65.49
1142, 65.25
1143, 65.25
1144, 63.05
1145, 59.87
1146, 59.87
1147, 60.61
1148, 61.09
1149, 59.87
1150, 60.12
1151, 61.34
1152, 59.87
1153, 60.36
1154, 61.83
1155, 58.16
1156, 58.16
1157, 63.29
1158, 59.63
1159, 62.07
1160, 61.58
1161, 60.36
1162, 58.16
1163, 55.72
1164, 59.38
1165, 62.56
1166, 61.58
1167, 64.27
1168, 65.25
1169, 59.87
1170, 59.63
1171, 62.81
1172, 58.9
1173, 58.16
1174, 65.25
1175, 64.52
1176, 54.74
1177, 54.74
1178, 53.03
1179, 63.29
1180, 62.32
1181, 65.49
1182, 59.63
1183, 60.36
